YEAR,DATE,TIME,STREET1,ROAD_CLASS,LATITUDE,LONGITUDE,LOCCOORD,ACCLOC,TRAFFCTL,VISIBILITY,LIGHT,RDSFCOND,ACCLASS,IMPACTYPE,INVTYPE,INVAGE,INJURY,PEDESTRIAN,CYCLIST,AUTOMOBILE,MOTORCYCLE,TRUCK,PASSENGER,SPEEDING,REDLIGHT,ALCOHOL,DISABILITY,Record_ID,division_id,district_id
2018,2018/09/07,729,DON MILLS RD,Major Arterial,43.775035,-79.347003,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Driver,55 to 59,Minimal,True,False,True,False,False,False,False,False,False,False,14398,div15,district3
2018,2018/09/07,729,DON MILLS RD,Major Arterial,43.775035,-79.347003,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Driver,40 to 44,None,True,False,True,False,False,False,False,False,False,False,14404,div15,district3
2017,2017/10/06,1825,SHEPPARD  AVE E,Major Arterial,43.770285,-79.371227,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,60 to 64,Major,True,False,True,False,False,True,False,True,False,False,14407,div15,district3
2018,2018/09/07,729,DON MILLS RD,Major Arterial,43.775035,-79.347003,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,35 to 39,Major,True,False,True,False,False,False,False,False,False,False,14410,div15,district3
2017,2017/10/06,1825,SHEPPARD  AVE E,Major Arterial,43.770285,-79.371227,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Passenger,70 to 74,Minimal,True,False,True,False,False,True,False,True,False,False,14412,div15,district3
2017,2017/10/06,1825,SHEPPARD  AVE E,Major Arterial,43.770285,-79.371227,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Passenger,75 to 79,Minimal,True,False,True,False,False,True,False,True,False,False,14414,div15,district3
2017,2017/10/06,1825,SHEPPARD  AVE E,Major Arterial,43.770285,-79.371227,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Driver,30 to 34,Minimal,True,False,True,False,False,True,False,True,False,False,14419,div15,district3
2017,2017/10/06,1825,SHEPPARD  AVE E,Major Arterial,43.770285,-79.371227,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Driver,20 to 24,Minimal,True,False,True,False,False,True,False,True,False,False,14427,div15,district3
2017,2017/10/06,1825,SHEPPARD  AVE E,Major Arterial,43.770285,-79.371227,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Driver,30 to 34,Minimal,True,False,True,False,False,True,False,True,False,False,14437,div15,district3
2018,2018/01/02,1900,FINCH AVE E,Major Arterial,43.790946,-79.362178,Mid-Block,Non Intersection,No Control,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Approaching,Driver,30 to 34,None,False,False,True,False,False,True,False,False,False,False,14452,div15,district3
2018,2018/01/02,1900,FINCH AVE E,Major Arterial,43.790946,-79.362178,Mid-Block,Non Intersection,No Control,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Approaching,Driver,50 to 54,Minor,False,False,True,False,False,True,False,False,False,False,14461,div15,district3
2018,2018/01/02,1900,FINCH AVE E,Major Arterial,43.790946,-79.362178,Mid-Block,Non Intersection,No Control,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Approaching,Driver,45 to 49,None,False,False,True,False,False,True,False,False,False,False,14472,div15,district3
2018,2018/01/02,1900,FINCH AVE E,Major Arterial,43.790946,-79.362178,Mid-Block,Non Intersection,No Control,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Approaching,Passenger,50 to 54,Major,False,False,True,False,False,True,False,False,False,False,14481,div15,district3
2018,2018/01/02,1900,FINCH AVE E,Major Arterial,43.790946,-79.362178,Mid-Block,Non Intersection,No Control,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Approaching,Passenger,45 to 49,None,False,False,True,False,False,True,False,False,False,False,14489,div15,district3
2018,2018/01/02,1900,FINCH AVE E,Major Arterial,43.790946,-79.362178,Mid-Block,Non Intersection,No Control,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Approaching,Passenger,15 to 19,None,False,False,True,False,False,True,False,False,False,False,14491,div15,district3
2018,2018/02/16,1800,DON MILLS RD,Major Arterial,43.727584,-79.340823,Intersection,At Intersection,Traffic Signal,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Turning Movement,Passenger,35 to 39,Major,False,False,True,False,False,True,False,True,False,False,14510,div15,district3
2018,2018/02/16,1800,DON MILLS RD,Major Arterial,43.727584,-79.340823,Intersection,At Intersection,Traffic Signal,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Turning Movement,Passenger,35 to 39,Minor,False,False,True,False,False,True,False,True,False,False,14517,div15,district3
2018,2018/02/16,1800,DON MILLS RD,Major Arterial,43.727584,-79.340823,Intersection,At Intersection,Traffic Signal,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Turning Movement,Driver,35 to 39,Minor,False,False,True,False,False,True,False,True,False,False,14525,div15,district3
2018,2018/02/16,1800,DON MILLS RD,Major Arterial,43.727584,-79.340823,Intersection,At Intersection,Traffic Signal,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Turning Movement,Driver,50 to 54,Minor,False,False,True,False,False,True,False,True,False,False,14530,div15,district3
2018,2018/07/21,1548,DON MILLS  RD,Major Arterial,43.73215,-79.342075,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Turning Movement,Passenger,70 to 74,Minor,False,False,True,False,False,True,False,False,False,False,14531,div15,district3
2018,2018/07/21,1548,DON MILLS  RD,Major Arterial,43.73215,-79.342075,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Turning Movement,Passenger,60 to 64,Major,False,False,True,False,False,True,False,False,False,False,14535,div15,district3
2018,2018/07/21,1548,DON MILLS  RD,Major Arterial,43.73215,-79.342075,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Turning Movement,Passenger,45 to 49,Minor,False,False,True,False,False,True,False,False,False,False,14542,div15,district3
2018,2018/07/21,1548,DON MILLS  RD,Major Arterial,43.73215,-79.342075,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Turning Movement,Passenger,10 to 14,Minor,False,False,True,False,False,True,False,False,False,False,14548,div15,district3
2018,2018/09/12,1115,LAWRENCE AVE E,Major Arterial,43.736434,-79.346507,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Driver,80 to 84,None,True,False,True,False,False,False,False,True,False,False,14553,div15,district3
2018,2018/07/21,1548,DON MILLS  RD,Major Arterial,43.73215,-79.342075,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Turning Movement,Driver,40 to 44,None,False,False,True,False,False,True,False,False,False,False,14555,div15,district3
2018,2018/07/21,1548,DON MILLS  RD,Major Arterial,43.73215,-79.342075,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Turning Movement,Driver,25 to 29,Minor,False,False,True,False,False,True,False,False,False,False,14560,div15,district3
2018,2018/02/17,2319,3230 BAYVIEW AVE,Major Arterial,43.788287,-79.392772,Mid-Block,Non Intersection,No Control,Other,Dark,Other,Fatal,SMV Other,Driver,45 to 49,Fatal,False,False,True,False,False,False,True,False,False,False,14563,div15,district3
2018,2018/03/24,1700,BAYVIEW AVE,Major Arterial,43.739215,-79.382404,Mid-Block,Non Intersection,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Driver,unknown,None,True,False,True,False,False,False,False,False,False,False,14564,div15,district3
2018,2018/09/12,1115,LAWRENCE AVE E,Major Arterial,43.736434,-79.346507,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Driver,60 to 64,None,True,False,True,False,False,False,False,True,False,False,14565,div15,district3
2018,2018/03/24,1700,BAYVIEW AVE,Major Arterial,43.739215,-79.382404,Mid-Block,Non Intersection,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,25 to 29,Major,True,False,True,False,False,False,False,False,False,False,14572,div15,district3
2018,2018/09/12,1115,LAWRENCE AVE E,Major Arterial,43.736434,-79.346507,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,80 to 84,Major,True,False,True,False,False,False,False,True,False,False,14573,div15,district3
2018,2018/03/29,2226,DON MILLS RD,Major Arterial,43.775035,-79.347003,Intersection,At Intersection,Traffic Controller,Rain,"Daylight, artificial",Wet,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,35 to 39,Major,True,False,True,False,False,False,False,False,False,False,14638,div15,district3
2018,2018/03/29,2226,DON MILLS RD,Major Arterial,43.775035,-79.347003,Intersection,At Intersection,Traffic Controller,Rain,"Daylight, artificial",Wet,Non-Fatal Injury,Pedestrian Collisions,Driver,45 to 49,None,True,False,True,False,False,False,False,False,False,False,14641,div15,district3
2018,2018/08/03,2127,SHEPPARD AVE E,Major Arterial,43.773657,-79.353282,Intersection,At Intersection,Traffic Signal,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Pedestrian Collisions,Driver,45 to 49,None,True,False,True,False,False,False,False,False,False,False,14742,div15,district3
2018,2018/08/03,2127,SHEPPARD AVE E,Major Arterial,43.773657,-79.353282,Intersection,At Intersection,Traffic Signal,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,35 to 39,Major,True,False,True,False,False,False,False,False,False,False,14749,div15,district3
2018,2018/05/22,1325,4800 LESLIE ST,Major Arterial,43.779692,-79.365611,Mid-Block,Non Intersection,No Control,Clear,"Daylight, artificial",Dry,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,50 to 54,Major,True,False,True,False,False,True,False,False,False,False,14760,div15,district3
2018,2018/05/22,1325,4800 LESLIE ST,Major Arterial,43.779692,-79.365611,Mid-Block,Non Intersection,No Control,Clear,"Daylight, artificial",Dry,Non-Fatal Injury,Pedestrian Collisions,Passenger,65 to 69,None,True,False,True,False,False,True,False,False,False,False,14767,div15,district3
2018,2018/05/22,1325,4800 LESLIE ST,Major Arterial,43.779692,-79.365611,Mid-Block,Non Intersection,No Control,Clear,"Daylight, artificial",Dry,Non-Fatal Injury,Pedestrian Collisions,Driver,70 to 74,None,True,False,True,False,False,True,False,False,False,False,14768,div15,district3
2018,2018/03/02,649,DON VALLEY PARKWAY  S,Expressway,43.737506,-79.332217,Mid-Block,Non Intersection,No Control,Clear,Daylight,Wet,Non-Fatal Injury,Rear End,Passenger,50 to 54,None,False,False,True,False,False,True,False,False,False,False,14870,div15,district3
2018,2018/03/02,649,DON VALLEY PARKWAY  S,Expressway,43.737506,-79.332217,Mid-Block,Non Intersection,No Control,Clear,Daylight,Wet,Non-Fatal Injury,Rear End,Driver,50 to 54,None,False,False,True,False,False,True,False,False,False,False,14880,div15,district3
2018,2018/03/02,649,DON VALLEY PARKWAY  S,Expressway,43.737506,-79.332217,Mid-Block,Non Intersection,No Control,Clear,Daylight,Wet,Non-Fatal Injury,Rear End,Driver,30 to 34,None,False,False,True,False,False,True,False,False,False,False,14883,div15,district3
2018,2018/03/02,649,DON VALLEY PARKWAY  S,Expressway,43.737506,-79.332217,Mid-Block,Non Intersection,No Control,Clear,Daylight,Wet,Non-Fatal Injury,Rear End,Driver,50 to 54,Major,False,False,True,False,False,True,False,False,False,False,14890,div15,district3
2018,2018/03/02,649,DON VALLEY PARKWAY  S,Expressway,43.737506,-79.332217,Mid-Block,Non Intersection,No Control,Clear,Daylight,Wet,Non-Fatal Injury,Rear End,Driver,40 to 44,None,False,False,True,False,False,True,False,False,False,False,14895,div15,district3
2019,2019/09/04,800,1750 VICTORIA PARK AVE,Major Arterial,43.736197,-79.307407,Intersection,At/Near Private Drive,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Cyclist Collisions,Driver,55 to 59,Minimal,False,True,True,False,False,False,False,False,False,False,15007,div15,district3
2019,2019/09/04,800,1750 VICTORIA PARK AVE,Major Arterial,43.736197,-79.307407,Intersection,At/Near Private Drive,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Cyclist Collisions,Cyclist,10 to 14,Major,False,True,True,False,False,False,False,False,False,False,15009,div15,district3
2019,2019/09/07,17,LAWRENCE AVE E,Major Arterial,43.740718,-79.324664,Intersection,At Intersection,Traffic Signal,Clear,Dark,Dry,Fatal,Turning Movement,Driver,40 to 44,None,False,False,True,True,False,False,True,False,False,False,15025,div15,district3
2019,2019/09/07,17,LAWRENCE AVE E,Major Arterial,43.740718,-79.324664,Intersection,At Intersection,Traffic Signal,Clear,Dark,Dry,Fatal,Turning Movement,Motorcycle Driver,20 to 24,Fatal,False,False,True,True,False,False,True,False,False,False,15026,div15,district3
2019,2019/04/16,1000,DON MILLS RD,Major Arterial,43.750014,-79.346835,Intersection,At Intersection,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Turning Movement,Driver,50 to 54,Minor,False,False,True,False,False,True,False,False,False,False,15146,div15,district3
2019,2019/04/16,1000,DON MILLS RD,Major Arterial,43.750014,-79.346835,Intersection,At Intersection,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Turning Movement,Driver,60 to 64,None,False,False,True,False,False,True,False,False,False,False,15153,div15,district3
2019,2019/04/16,1000,DON MILLS RD,Major Arterial,43.750014,-79.346835,Intersection,At Intersection,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Turning Movement,Driver,20 to 24,None,False,False,True,False,False,True,False,False,False,False,15166,div15,district3
2019,2019/04/16,1000,DON MILLS RD,Major Arterial,43.750014,-79.346835,Intersection,At Intersection,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Turning Movement,Passenger,60 to 64,Minimal,False,False,True,False,False,True,False,False,False,False,15173,div15,district3
2019,2019/04/16,1000,DON MILLS RD,Major Arterial,43.750014,-79.346835,Intersection,At Intersection,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Turning Movement,Passenger,55 to 59,Minimal,False,False,True,False,False,True,False,False,False,False,15180,div15,district3
2019,2019/04/16,1000,DON MILLS RD,Major Arterial,43.750014,-79.346835,Intersection,At Intersection,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Turning Movement,Passenger,80 to 84,Major,False,False,True,False,False,True,False,False,False,False,15187,div15,district3
2019,2019/06/03,1624,STEELES  AVE E,Major Arterial,43.806021,-79.38335,Intersection,Intersection Related,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Driver,45 to 49,None,True,False,True,False,False,True,False,False,False,False,15211,div15,district3
2019,2019/06/03,1624,STEELES  AVE E,Major Arterial,43.806021,-79.38335,Intersection,Intersection Related,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Passenger,10 to 14,None,True,False,True,False,False,True,False,False,False,False,15212,div15,district3
2019,2019/06/03,1624,STEELES  AVE E,Major Arterial,43.806021,-79.38335,Intersection,Intersection Related,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Passenger,5 to 9,None,True,False,True,False,False,True,False,False,False,False,15221,div15,district3
2019,2019/06/03,1624,STEELES  AVE E,Major Arterial,43.806021,-79.38335,Intersection,Intersection Related,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,45 to 49,Major,True,False,True,False,False,True,False,False,False,False,15222,div15,district3
2018,2018/12/07,27,BAYVIEW AVE,Major Arterial,43.782843,-79.391666,Intersection,At Intersection,No Control,Snow,"Dark, artificial",Wet,Non-Fatal Injury,Approaching,Driver,35 to 39,Major,False,False,True,False,False,False,False,False,False,False,15288,div15,district3
2019,2019/08/05,1645,STEELES AVE E,Major Arterial,43.807639,-79.376056,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Fatal,Turning Movement,Driver,40 to 44,Minimal,False,False,True,True,False,False,True,False,False,False,15294,div15,district3
2018,2018/12/07,27,BAYVIEW AVE,Major Arterial,43.782843,-79.391666,Intersection,At Intersection,No Control,Snow,"Dark, artificial",Wet,Non-Fatal Injury,Approaching,Driver,20 to 24,Minor,False,False,True,False,False,False,False,False,False,False,15297,div15,district3
2019,2019/08/05,1645,STEELES AVE E,Major Arterial,43.807639,-79.376056,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Fatal,Turning Movement,Motorcycle Driver,25 to 29,Fatal,False,False,True,True,False,False,True,False,False,False,15302,div15,district3
2018,2018/12/07,27,BAYVIEW AVE,Major Arterial,43.782843,-79.391666,Intersection,At Intersection,No Control,Snow,"Dark, artificial",Wet,Non-Fatal Injury,Approaching,Driver,25 to 29,None,False,False,True,False,False,False,False,False,False,False,15305,div15,district3
2019,2019/07/16,1401,BARKWOOD CRES,Local,43.804576,-79.35551,Intersection,At Intersection,No Control,Clear,Daylight,Dry,Fatal,Pedestrian Collisions,Pedestrian,65 to 69,Fatal,True,False,False,False,True,False,False,False,False,False,15396,div15,district3
2019,2019/07/16,1401,BARKWOOD CRES,Local,43.804576,-79.35551,Intersection,At Intersection,No Control,Clear,Daylight,Dry,Fatal,Pedestrian Collisions,Driver,45 to 49,None,True,False,False,False,True,False,False,False,False,False,15404,div15,district3
2019,2019/03/18,1545,LESLIE ST,Major Arterial,43.789939,-79.36803,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Driver,50 to 54,None,True,False,True,False,False,True,False,False,False,False,15437,div15,district3
2019,2019/03/18,1545,LESLIE ST,Major Arterial,43.789939,-79.36803,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Passenger,45 to 49,None,True,False,True,False,False,True,False,False,False,False,15444,div15,district3
2019,2019/03/18,1545,LESLIE ST,Major Arterial,43.789939,-79.36803,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,10 to 14,Major,True,False,True,False,False,True,False,False,False,False,15454,div15,district3
2018,2018/11/14,1107,YORK MILLS RD,Major Arterial,43.753421,-79.357456,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Truck Driver,45 to 49,None,True,False,False,False,True,False,False,False,False,False,15455,div15,district3
2018,2018/11/14,1107,YORK MILLS RD,Major Arterial,43.753421,-79.357456,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,45 to 49,Major,True,False,False,False,True,False,False,False,False,False,15456,div15,district3
2018,2018/11/16,2016,STEELES AVE E,Major Arterial,43.803198,-79.39619,Intersection,At Intersection,Traffic Signal,Snow,"Dark, artificial",Wet,Non-Fatal Injury,Pedestrian Collisions,Driver,20 to 24,None,True,False,True,False,False,False,False,False,False,False,15475,div15,district3
2018,2018/11/16,2016,STEELES AVE E,Major Arterial,43.803198,-79.39619,Intersection,At Intersection,Traffic Signal,Snow,"Dark, artificial",Wet,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,15 to 19,Major,True,False,True,False,False,False,False,False,False,False,15485,div15,district3
2019,2019/06/13,1934,SHEPPARD AVE E,Major Arterial,43.776141,-79.341129,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Wet,Fatal,Turning Movement,Driver,80 to 84,Fatal,False,False,True,False,False,True,False,False,False,True,15492,div15,district3
2019,2019/06/13,1934,SHEPPARD AVE E,Major Arterial,43.776141,-79.341129,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Wet,Fatal,Turning Movement,Driver,25 to 29,Minimal,False,False,True,False,False,True,False,False,False,True,15505,div15,district3
2019,2019/06/13,1934,SHEPPARD AVE E,Major Arterial,43.776141,-79.341129,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Wet,Fatal,Turning Movement,Passenger,25 to 29,Minimal,False,False,True,False,False,True,False,False,False,True,15514,div15,district3
2018,2018/12/12,2205,3030 DON MILLS RD W,Major Arterial,43.785887,-79.353244,Mid-Block,Non Intersection,No Control,Clear,"Dark, artificial",Other,Non-Fatal Injury,SMV Other,Driver,20 to 24,Major,False,False,True,False,False,True,True,False,False,False,15551,div15,district3
2018,2018/12/12,2205,3030 DON MILLS RD W,Major Arterial,43.785887,-79.353244,Mid-Block,Non Intersection,No Control,Clear,"Dark, artificial",Other,Non-Fatal Injury,SMV Other,Passenger,20 to 24,None,False,False,True,False,False,True,True,False,False,False,15565,div15,district3
2019,2019/08/17,1235,GODSTONE RD,Minor Arterial,43.779563,-79.345691,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Driver,75 to 79,None,True,False,True,False,False,False,False,False,False,False,15566,div15,district3
2018,2018/12/12,2205,3030 DON MILLS RD W,Major Arterial,43.785887,-79.353244,Mid-Block,Non Intersection,No Control,Clear,"Dark, artificial",Other,Non-Fatal Injury,SMV Other,Passenger,20 to 24,Minor,False,False,True,False,False,True,True,False,False,False,15572,div15,district3
2019,2019/08/17,1235,GODSTONE RD,Minor Arterial,43.779563,-79.345691,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,75 to 79,Major,True,False,True,False,False,False,False,False,False,False,15575,div15,district3
2018,2018/12/12,2205,3030 DON MILLS RD W,Major Arterial,43.785887,-79.353244,Mid-Block,Non Intersection,No Control,Clear,"Dark, artificial",Other,Non-Fatal Injury,SMV Other,Passenger,20 to 24,Minor,False,False,True,False,False,True,True,False,False,False,15582,div15,district3
2019,2019/08/17,1235,GODSTONE RD,Minor Arterial,43.779563,-79.345691,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,70 to 74,Minor,True,False,True,False,False,False,False,False,False,False,15588,div15,district3
2019,2019/07/25,1712,STEELES AVE E,Major Arterial,43.809794,-79.366481,Mid-Block,Non Intersection,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Rear End,Motorcycle Driver,45 to 49,Major,False,False,True,True,False,False,False,False,False,False,15613,div15,district3
2019,2019/07/25,1712,STEELES AVE E,Major Arterial,43.809794,-79.366481,Mid-Block,Non Intersection,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Rear End,Driver,50 to 54,None,False,False,True,True,False,False,False,False,False,False,15628,div15,district3
2018,2018/10/18,2208,GODSTONE RD,Minor Arterial,43.779563,-79.345691,Intersection,At Intersection,Traffic Signal,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Pedestrian Collisions,Driver,45 to 49,None,True,False,True,False,False,False,False,False,False,False,15631,div15,district3
2018,2018/10/18,2208,GODSTONE RD,Minor Arterial,43.779563,-79.345691,Intersection,At Intersection,Traffic Signal,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,50 to 54,Major,True,False,True,False,False,False,False,False,False,False,15637,div15,district3
2018,2018/12/19,1740,85 EDMONTON DR,Local,43.785544,-79.3399,Mid-Block,Non Intersection,No Control,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Pedestrian Collisions,Driver,45 to 49,None,True,False,True,False,False,True,False,False,False,False,15662,div15,district3
2018,2018/12/19,1740,85 EDMONTON DR,Local,43.785544,-79.3399,Mid-Block,Non Intersection,No Control,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Pedestrian Collisions,Passenger,15 to 19,None,True,False,True,False,False,True,False,False,False,False,15674,div15,district3
2018,2018/12/19,1740,85 EDMONTON DR,Local,43.785544,-79.3399,Mid-Block,Non Intersection,No Control,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,65 to 69,Major,True,False,True,False,False,True,False,False,False,False,15680,div15,district3
2019,2019/08/20,2112,STEELES AVE E,Major Arterial,43.805499,-79.385745,Intersection,At Intersection,Traffic Signal,Clear,"Dark, artificial",Dry,Fatal,Pedestrian Collisions,Pedestrian,60 to 64,Fatal,True,False,True,False,False,False,False,False,False,False,15698,div15,district3
2019,2019/08/20,2112,STEELES AVE E,Major Arterial,43.805499,-79.385745,Intersection,At Intersection,Traffic Signal,Clear,"Dark, artificial",Dry,Fatal,Pedestrian Collisions,Driver,30 to 34,None,True,False,True,False,False,False,False,False,False,False,15700,div15,district3
2019,2019/04/02,55,STEELES AVE E,Major Arterial,43.809756,-79.366664,Mid-Block,Non Intersection,No Control,Clear,Dark,Dry,Non-Fatal Injury,Pedestrian Collisions,Driver,20 to 24,None,True,False,True,False,False,False,False,False,False,False,15745,div15,district3
2019,2019/04/02,55,STEELES AVE E,Major Arterial,43.809756,-79.366664,Mid-Block,Non Intersection,No Control,Clear,Dark,Dry,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,65 to 69,Major,True,False,True,False,False,False,False,False,False,False,15754,div15,district3
2018,2018/10/24,1026,1315 LAWRENCE AVE E,Major Arterial,43.740798,-79.323734,Mid-Block,Non Intersection,No Control,Clear,Daylight,Dry,Non-Fatal Injury,SMV Other,Driver,unknown,None,False,False,True,False,False,False,True,False,False,False,15761,div15,district3
2018,2018/10/24,1026,1315 LAWRENCE AVE E,Major Arterial,43.740798,-79.323734,Mid-Block,Non Intersection,No Control,Clear,Daylight,Dry,Non-Fatal Injury,SMV Other,Driver,45 to 49,Major,False,False,True,False,False,False,True,False,False,False,15770,div15,district3
2018,2018/11/29,1538,3120 STEELES AVE E,Major Arterial,43.814654,-79.34518,Mid-Block,At/Near Private Drive,No Control,Clear,Daylight,Dry,Non-Fatal Injury,SMV Other,Driver,75 to 79,Minimal,False,False,True,False,False,True,False,False,False,False,15850,div15,district3
2018,2018/11/29,1538,3120 STEELES AVE E,Major Arterial,43.814654,-79.34518,Mid-Block,At/Near Private Drive,No Control,Clear,Daylight,Dry,Non-Fatal Injury,SMV Other,Driver,30 to 34,Minimal,False,False,True,False,False,True,False,False,False,False,15855,div15,district3
2018,2018/11/29,1538,3120 STEELES AVE E,Major Arterial,43.814654,-79.34518,Mid-Block,At/Near Private Drive,No Control,Clear,Daylight,Dry,Non-Fatal Injury,SMV Other,Passenger,50 to 54,None,False,False,True,False,False,True,False,False,False,False,15867,div15,district3
2018,2018/11/29,1538,3120 STEELES AVE E,Major Arterial,43.814654,-79.34518,Mid-Block,At/Near Private Drive,No Control,Clear,Daylight,Dry,Non-Fatal Injury,SMV Other,Passenger,85 to 89,Major,False,False,True,False,False,True,False,False,False,False,15878,div15,district3
2019,2019/02/26,835,DON MILLS RD,Major Arterial,43.746276,-79.345851,Intersection,At Intersection,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Turning Movement,Driver,60 to 64,None,False,False,True,False,False,True,False,False,False,False,15917,div15,district3
2019,2019/02/26,835,DON MILLS RD,Major Arterial,43.746276,-79.345851,Intersection,At Intersection,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Turning Movement,Driver,20 to 24,None,False,False,True,False,False,True,False,False,False,False,15933,div15,district3
2019,2019/02/26,835,DON MILLS RD,Major Arterial,43.746276,-79.345851,Intersection,At Intersection,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Turning Movement,Passenger,25 to 29,Major,False,False,True,False,False,True,False,False,False,False,15941,div15,district3
